"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,5706277658.89631,5395908627.95084,6655461953.0522,41347219.0580375,37.2607747395833,9510462313.3007,1109671.48018297
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,5535927603.89774,5276974273.55526,8190278708.48521,44145480.3389433,39.6271185980903,8069152618.38665,1114021.96023081
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,1759280937.39714,1735890106.02011,8865244814.75248,33052100.7608289,29.4455213758681,2932135009.8468,1122483.12192959
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,1759280937.39714,1735890106.02011,8865244814.75248,33052100.7608289,29.4455213758681,2932135009.8468,1122483.12192959
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,1759280937.39714,1735890106.02011,8865244814.75248,33052100.7608289,29.4455213758681,2932135009.8468,1122483.12192959
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,1759280937.39714,1735890106.02011,8865244814.75248,33052100.7608289,29.4455213758681,2932135009.8468,1122483.12192959
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,1759280937.39714,1735890106.02011,8865244814.75248,33052100.7608289,29.4455213758681,2932135009.8468,1122483.12192959
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,18247812774.8841,18208413870.3945,0,60153790.0334005,57.8081000434028,33792246161.6896,1040577.18534663
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,18247812774.8841,18208413870.3945,0,60153790.0334005,57.8081000434028,33792246161.6896,1040577.18534663
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,18247812774.8841,18208413870.3945,0,60153790.0334005,57.8081000434028,33792246161.6896,1040577.18534663
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,18247812774.8841,18208413870.3945,0,60153790.0334005,57.8081000434028,33792246161.6896,1040577.18534663
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,11611707094.7783,11557340048.9433,6336068573.26218,59175375.4285829,53.1186794704861,21503161387.3591,1114021.96023081
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,11611707094.7783,11557340048.9433,6336068573.26218,59175375.4285829,53.1186794704861,21503161387.3591,1114021.96023081
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,6986257182.38402,7145755291.10054,9604201309.53093,48639747.8495864,43.6613905164931,12937512897.7808,1114021.96023081
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,6986257182.38402,7145755291.10054,9604201309.53093,48639747.8495864,43.6613905164931,12937512897.7808,1114021.96023081
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,6986257182.38402,7145755291.10054,9604201309.53093,48639747.8495864,43.6613905164931,12937512897.7808,1114021.96023081
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,6986257182.38402,7145755291.10054,9604201309.53093,48639747.8495864,43.6613905164931,12937512897.7808,1114021.96023081
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,8049229691.10561,7818680120.776,8716306105.94398,54573006.2317861,49.0474880642361,14905981462.8051,1112656.49650219
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,8049229691.10561,7818680120.776,8716306105.94398,54573006.2317861,49.0474880642361,14905981462.8051,1112656.49650219
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,8049229691.10561,7818680120.776,8716306105.94398,54573006.2317861,49.0474880642361,14905981462.8051,1112656.49650219
