"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,1837692.3676667,1783142.71236572,9040339.62300746,7355.93075187119,2.41955824572631,3062820.72875209,3040.19577328384
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,0,13689.4122794215,8832438.4371234,4609.58799017269,1.51029307432849,0,3052.11489645625
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,0,41886.4462032282,8577072.13151279,4291.64798782137,1.39552347587817,0,3075.29616090532
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,0,41886.4462032282,8577072.13151279,4291.64798782137,1.39552347587817,0,3075.29616090532
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,0,41886.4462032282,8577072.13151279,4291.64798782137,1.39552347587817,0,3075.29616090532
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,0,41886.4462032282,8577072.13151279,4291.64798782137,1.39552347587817,0,3075.29616090532
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,0,41886.4462032282,8577072.13151279,4291.64798782137,1.39552347587817,0,3075.29616090532
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,10468971.0893862,9297267.31035057,4.79295629507311e-25,3244.45901525408,1.1380487499815,19386984.2722185,2850.89633928846
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,10468971.0893862,9297267.31035057,4.79295629507311e-25,3244.45901525408,1.1380487499815,19386984.2722185,2850.89633928846
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,10468971.0893862,9297267.31035057,4.79295629507311e-25,3244.45901525408,1.1380487499815,19386984.2722185,2850.89633928846
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,10468971.0893862,9297267.31035057,4.79295629507311e-25,3244.45901525408,1.1380487499815,19386984.2722185,2850.89633928846
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,7585431.36065249,6776965.07704856,10567522.1647623,11663.9280029605,3.82158876669527,14047095.2158118,3052.11489645625
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,7585431.36065249,6776965.07704856,10567522.1647623,11663.9280029605,3.82158876669527,14047095.2158118,3052.11489645625
