"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,0,-2.96217709566883e-07,7539022968.77401,18389480.0440428,16.5720038519965,0,1109671.48018297
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,0,0,8963370104.1058,18453308.0844176,16.5645819769965,0,1114021.96023081
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,0,4.31472397904213e-09,9602256654.52343,27983369.6437835,24.9298800998264,0,1122483.12192959
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,0,4.31472397904213e-09,9602256654.52343,27983369.6437835,24.9298800998264,0,1122483.12192959
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,0,4.31472397904213e-09,9602256654.52343,27983369.6437835,24.9298800998264,0,1122483.12192959
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,0,4.31472397904213e-09,9602256654.52343,27983369.6437835,24.9298800998264,0,1122483.12192959
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,0,4.31472397904213e-09,9602256654.52343,27983369.6437835,24.9298800998264,0,1122483.12192959
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,0,0,174870.281503443,0,0,0,1040577.18534663
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,0,0,174870.281503443,0,0,0,1040577.18534663
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,0,0,174870.281503443,0,0,0,1040577.18534663
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,0,0,174870.281503443,0,0,0,1040577.18534663
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,0,-5.65330997567292e-08,6873178921.82727,11936796.3753009,10.715045844184,0,1114021.96023081
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,0,-5.65330997567292e-08,6873178921.82727,11936796.3753009,10.715045844184,0,1114021.96023081
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,0,0,10386091873.9671,22144560.497995,19.8780287000868,0,1114021.96023081
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,0,0,10386091873.9671,22144560.497995,19.8780287000868,0,1114021.96023081
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,0,0,10386091873.9671,22144560.497995,19.8780287000868,0,1114021.96023081
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,0,0,10386091873.9671,22144560.497995,19.8780287000868,0,1114021.96023081
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,0,0,10278682548.6136,22700137.8061838,20.4017483181424,0,1112656.49650219
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,0,0,10278682548.6136,22700137.8061838,20.4017483181424,0,1112656.49650219
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,0,0,10278682548.6136,22700137.8061838,20.4017483181424,0,1112656.49650219
"21",21,1235,"Ethiopia","Saudi Arabia, Ethiopia",1400,"Pineapple",7.3410659,37.3496638,0,-4.40945668769563e-07,10284626251.0877,27039041.4542301,24.2436821831597,0,1115302.58687404
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,0,0,12246929433.5348,25400710.0339057,22.8009060329861,0,1114021.96023081
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,0,0,12246929433.5348,25400710.0339057,22.8009060329861,0,1114021.96023081
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,0,0,12246929433.5348,25400710.0339057,22.8009060329861,0,1114021.96023081
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,0,0,12246929433.5348,25400710.0339057,22.8009060329861,0,1114021.96023081
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,0,0,12246929433.5348,25400710.0339057,22.8009060329861,0,1114021.96023081
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,0,0,9998812466.67871,21946793.206026,19.6568088107639,0,1116498.27890721
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,0,3.36481980085415e-07,11830765516.6425,31069799.5823451,27.8577311197917,0,1115302.58687404
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,0,3.36481980085415e-07,11830765516.6425,31069799.5823451,27.8577311197917,0,1115302.58687404
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,0,3.36481980085415e-07,11830765516.6425,31069799.5823451,27.8577311197917,0,1115302.58687404
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,0,0,8996001247.8442,21066868.9582633,19.1389567057292,0,1100732.35872659
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,0,3.24185450451411e-09,6486592813.26273,4640906.00020796,4.21619839138455,0,1100732.35872659
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,0,-3.10852758911672e-07,9148770983.46424,17205584.010036,15.6033053927951,0,1102688.40972508
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,0,0,8730237332.77423,12407591.2322843,11.2521280924479,0,1102688.40972508
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,0,0,8996001247.8442,21066868.9582633,19.1389567057292,0,1100732.35872659
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,0,3.24185450451411e-09,6486592813.26273,4640906.00020796,4.21619839138455,0,1100732.35872659
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,0,-3.10852758911672e-07,9148770983.46424,17205584.010036,15.6033053927951,0,1102688.40972508
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,0,0,8730237332.77423,12407591.2322843,11.2521280924479,0,1102688.40972508
