"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,0,2.83324617287938e-10,17306474.020007,12209.6417623909,4.01607089572483,0,3040.19577328384
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,0,5.13216141925776e-11,23016644.1025257,9385.68443203444,3.07514125465328,0,3052.11489645625
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,0,-3.74014802432552e-10,24389533.0403058,16139.5783544276,5.24813790606637,0,3075.29616090532
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,0,-3.74014802432552e-10,24389533.0403058,16139.5783544276,5.24813790606637,0,3075.29616090532
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,0,-3.74014802432552e-10,24389533.0403058,16139.5783544276,5.24813790606637,0,3075.29616090532
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,0,-3.74014802432552e-10,24389533.0403058,16139.5783544276,5.24813790606637,0,3075.29616090532
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,0,-3.74014802432552e-10,24389533.0403058,16139.5783544276,5.24813790606637,0,3075.29616090532
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,0,0,0,0,0,0,2850.89633928846
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,0,0,0,0,0,0,2850.89633928846
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,0,0,0,0,0,0,2850.89633928846
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,0,0,0,0,0,0,2850.89633928846
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,0,-2.43601344224136e-10,18156983.829723,8929.90492300345,2.92580889840411,0,3052.11489645625
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,0,-2.43601344224136e-10,18156983.829723,8929.90492300345,2.92580889840411,0,3052.11489645625
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,0,-2.51447217236668e-10,25280143.8502445,2485.34571558212,0.814302803104759,0,3052.11489645625
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,0,-2.51447217236668e-10,25280143.8502445,2485.34571558212,0.814302803104759,0,3052.11489645625
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,0,-2.51447217236668e-10,25280143.8502445,2485.34571558212,0.814302803104759,0,3052.11489645625
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,0,-2.51447217236668e-10,25280143.8502445,2485.34571558212,0.814302803104759,0,3052.11489645625
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,0,1.51736495695136e-10,23674861.7343534,2116.32252553942,0.694246373624883,0,3048.37390001681
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,0,1.51736495695136e-10,23674861.7343534,2116.32252553942,0.694246373624883,0,3048.37390001681
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,0,1.51736495695136e-10,23674861.7343534,2116.32252553942,0.694246373624883,0,3048.37390001681
"21",21,1235,"Ethiopia","Saudi Arabia, Ethiopia",1400,"Pineapple",7.3410659,37.3496638,0,8.86255957188489e-11,24485324.0187471,8562.91137732665,2.80234508025341,0,3055.62346252958
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,0,0,28589367.385482,9294.37130139856,3.04522326868823,0,3052.11489645625
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,0,0,28589367.385482,9294.37130139856,3.04522326868823,0,3052.11489645625
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,0,0,28589367.385482,9294.37130139856,3.04522326868823,0,3052.11489645625
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,0,0,28589367.385482,9294.37130139856,3.04522326868823,0,3052.11489645625
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,0,0,28589367.385482,9294.37130139856,3.04522326868823,0,3052.11489645625
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,0,2.26036516708144e-10,25634702.1975684,5435.07001145141,1.7768057798728,0,3058.89933104591
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,0,2.17341962386791e-10,27649593.3216146,14805.3406505408,4.84527653099125,0,3055.62346252958
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,0,2.17341962386791e-10,27649593.3216146,14805.3406505408,4.84527653099125,0,3055.62346252958
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,0,2.17341962386791e-10,27649593.3216146,14805.3406505408,4.84527653099125,0,3055.62346252958
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,0,0,20112197.7418883,1320.69676227577,0.437939635708801,0,3015.70503007391
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,0,0,16832333.22244,0,0,0,3015.70503007391
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,0,0,21261544.2085144,1093.9782440135,0.362116862566043,0,3021.06407379463
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,0,0,20552623.0536099,36.2891001843031,0.0120120259941134,0,3021.06407379463
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,0,0,20112197.7418883,1320.69676227577,0.437939635708801,0,3015.70503007391
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,0,0,16832333.22244,0,0,0,3015.70503007391
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,0,0,21261544.2085144,1093.9782440135,0.362116862566043,0,3021.06407379463
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,0,0,20552623.0536099,36.2891001843031,0.0120120259941134,0,3021.06407379463
"39",39,1305,"Ethiopia","Pakistan",26000,"Sugar Cane",7.5460377,40.6346851,0,-2.43601344224136e-10,18156983.829723,8929.90492300345,2.92580889840411,0,3052.11489645625
"40",40,1319,"Ethiopia","Netherlands, Ethiopia",200,"Jatropha",7.5460377,40.6346851,0,-2.43601344224136e-10,18156983.829723,8929.90492300345,2.92580889840411,0,3052.11489645625
"41",41,1322,"Ghana","Italy",1400,"Jatropha",8.2166667,-0.65,0,-3.16795810941015e-11,23984039.8569654,2151.43898095512,0.705766107282068,0,3048.37390001681
"42",42,1323,"Ghana","Israel",1000,"Jatropha",6.5781373,0.4502368,0,0,22134023.0482799,2859.13309597867,0.934693426148504,0,3058.89933104591
"43",43,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"44",44,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,-0.7152749,0,1.08407928001301e-10,23889481.7930197,6944.39361901306,2.26589088765984,0,3064.75199526711
"45",45,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,0,0,19661102.9117146,1228.33140427256,0.400456444829957,0,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,0,1.08407928001301e-10,23889481.7930197,6944.39361901306,2.26589088765984,0,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,0,0,19661102.9117146,1228.33140427256,0.400456444829957,0,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,0,1.08407928001301e-10,23889481.7930197,6944.39361901306,2.26589088765984,0,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,0,0,19661102.9117146,1228.33140427256,0.400456444829957,0,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,0,1.08407928001301e-10,23889481.7930197,6944.39361901306,2.26589088765984,0,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,0,0,17996343.8071985,1833.02687547338,0.598099578140128,0,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,0,0,19661102.9117146,1228.33140427256,0.400456444829957,0,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,0,-6.69633435430646e-10,25615876.4888547,4137.94485665923,1.35576313377446,0,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,0,0,22134023.0482799,2859.13309597867,0.934693426148504,0,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,0,-2.01229841453297e-10,19970097.1941437,13618.8450130262,4.4247550638313,0,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,0,-4.47277071393408e-10,12079292.9883777,5450.72256449353,1.77039708846655,0,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,0,-3.50290013788264e-10,31010153.9366778,13896.2223706334,4.54288319644765,0,3058.89933104591
"64",64,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-10.0807298,0,0,31123914.223567,20743.5751805649,6.78138537284655,0,3058.89933104591
