"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,15491175.2391498,14534780.9373336,19080637.192954,53691.9955436497,17.6607033058449,25818625.0893183,3040.19577328384
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,15924197.1058675,14823399.6337794,22220944.4854343,290526.547526105,95.1886011445473,23211063.6724009,3052.11489645625
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,6132415.80862816,5303735.26931787,25883390.4350688,242054.546690762,78.7093450601209,10220693.4836332,3075.29616090532
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,6132415.80862816,5303735.26931787,25883390.4350688,242054.546690762,78.7093450601209,10220693.4836332,3075.29616090532
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,6132415.80862816,5303735.26931787,25883390.4350688,242054.546690762,78.7093450601209,10220693.4836332,3075.29616090532
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,6132415.80862816,5303735.26931787,25883390.4350688,242054.546690762,78.7093450601209,10220693.4836332,3075.29616090532
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,6132415.80862816,5303735.26931787,25883390.4350688,242054.546690762,78.7093450601209,10220693.4836332,3075.29616090532
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,60817908.5106266,59213409.2952592,4.90704250834737e-25,427371.767935213,149.907859519676,112625752.634385,2850.89633928846
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,60817908.5106266,59213409.2952592,4.90704250834737e-25,427371.767935213,149.907859519676,112625752.634385,2850.89633928846
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,60817908.5106266,59213409.2952592,4.90704250834737e-25,427371.767935213,149.907859519676,112625752.634385,2850.89633928846
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,60817908.5106266,59213409.2952592,4.90704250834737e-25,427371.767935213,149.907859519676,112625752.634385,2850.89633928846
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,31403218.366236,29989938.6498386,18918190.6737292,56919.663073117,18.6492530602977,58154103.8079366,3052.11489645625
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,31403218.366236,29989938.6498386,18918190.6737292,56919.663073117,18.6492530602977,58154103.8079366,3052.11489645625
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,19851926.5833697,18536590.6199697,23567067.9872215,317729.163040294,104.101311326517,36762828.2481489,3052.11489645625
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,19851926.5833697,18536590.6199697,23567067.9872215,317729.163040294,104.101311326517,36762828.2481489,3052.11489645625
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,19851926.5833697,18536590.6199697,23567067.9872215,317729.163040294,104.101311326517,36762828.2481489,3052.11489645625
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,19851926.5833697,18536590.6199697,23567067.9872215,317729.163040294,104.101311326517,36762828.2481489,3052.11489645625
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,23928388.0553764,23693288.9164248,23596899.7207068,326507.340572841,107.108691808128,44311832.0751308,3048.37390001681
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,23928388.0553764,23693288.9164248,23596899.7207068,326507.340572841,107.108691808128,44311832.0751308,3048.37390001681
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,23928388.0553764,23693288.9164248,23596899.7207068,326507.340572841,107.108691808128,44311832.0751308,3048.37390001681
"21",21,1235,"Ethiopia","Saudi Arabia, Ethiopia",1400,"Pineapple",7.3410659,37.3496638,20600008.5199203,19779210.6903448,28362371.9523827,8087.81866176328,2.64686364695859,38148160.8865117,3055.62346252958
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,18832599.5659212,18225749.558048,30511719.1515707,368084.177057256,120.599711853781,34875185.3472646,3052.11489645625
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,18832599.5659212,18225749.558048,30511719.1515707,368084.177057256,120.599711853781,34875185.3472646,3052.11489645625
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,18832599.5659212,18225749.558048,30511719.1515707,368084.177057256,120.599711853781,34875185.3472646,3052.11489645625
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,18832599.5659212,18225749.558048,30511719.1515707,368084.177057256,120.599711853781,34875185.3472646,3052.11489645625
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,18832599.5659212,18225749.558048,30511719.1515707,368084.177057256,120.599711853781,34875185.3472646,3052.11489645625
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,23572103.4057205,22984966.1251257,27397448.9472032,97432.1307759935,31.85202264982,43652046.8013417,3058.89933104591
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,18423003.6231777,18261061.5476782,29624810.3205452,210565.829558435,68.9109218267747,34116673.7907005,3055.62346252958
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,18423003.6231777,18261061.5476782,29624810.3205452,210565.829558435,68.9109218267747,34116673.7907005,3055.62346252958
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,18423003.6231777,18261061.5476782,29624810.3205452,210565.829558435,68.9109218267747,34116673.7907005,3055.62346252958
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,24556933.548411,23900218.8664896,23515812.1884496,73258.0890024676,24.292193126286,45475804.7762399,3015.70503007391
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,29125325.4093926,28496376.7860519,16921538.0128315,341740.0910409,113.320131655093,53935788.7495775,3015.70503007391
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,26029594.2690983,25767288.6844928,21899968.9512672,140776.244415141,46.5982319396219,48202950.71115,3021.06407379463
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,25032078.8879257,24139317.9446781,23241956.4430417,355655.712655635,117.725312660751,46355702.0540649,3021.06407379463
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,24556933.548411,23900218.8664896,23515812.1884496,73258.0890024676,24.292193126286,45475804.7762399,3015.70503007391
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,29125325.4093926,28496376.7860519,16921538.0128315,341740.0910409,113.320131655093,53935788.7495775,3015.70503007391
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,26029594.2690983,25767288.6844928,21899968.9512672,140776.244415141,46.5982319396219,48202950.71115,3021.06407379463
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,25032078.8879257,24139317.9446781,23241956.4430417,355655.712655635,117.725312660751,46355702.0540649,3021.06407379463
"39",39,1305,"Ethiopia","Pakistan",26000,"Sugar Cane",7.5460377,40.6346851,31403218.366236,29989938.6498386,18918190.6737292,56919.663073117,18.6492530602977,58154103.8079366,3052.11489645625
"40",40,1319,"Ethiopia","Netherlands, Ethiopia",200,"Jatropha",7.5460377,40.6346851,31403218.366236,29989938.6498386,18918190.6737292,56919.663073117,18.6492530602977,58154103.8079366,3052.11489645625
"41",41,1322,"Ghana","Italy",1400,"Jatropha",8.2166667,-0.65,17943881.5907263,17473071.1820778,22586091.3839725,290782.524456504,95.3893892264661,29906468.0774906,3048.37390001681
"42",42,1323,"Ghana","Israel",1000,"Jatropha",6.5781373,0.4502368,19268496.7881042,17675210.5222839,21713232.0888505,293625.791363907,95.9906684027778,32114160.0688376,3058.89933104591
"43",43,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"44",44,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,-0.7152749,11230283.6816464,10569506.3911043,22973415.749239,259318.082076388,84.6130722736626,18717138.5341225,3064.75199526711
"45",45,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,18094552.5759252,17082957.6474863,19340995.4472447,272746.541355216,88.9199037905093,30157587.0024925,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,11230283.6816464,10569506.3911043,22973415.749239,259318.082076388,84.6130722736626,18717138.5341225,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,18094552.5759252,17082957.6474863,19340995.4472447,272746.541355216,88.9199037905093,30157587.0024925,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,11230283.6816464,10569506.3911043,22973415.749239,259318.082076388,84.6130722736626,18717138.5341225,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,18094552.5759252,17082957.6474863,19340995.4472447,272746.541355216,88.9199037905093,30157587.0024925,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,11230283.6816464,10569506.3911043,22973415.749239,259318.082076388,84.6130722736626,18717138.5341225,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,21207047.5080508,19482550.2438292,18995824.4540828,278009.98764648,90.7120667759774,35345079.1800847,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,18094552.5759252,17082957.6474863,19340995.4472447,272746.541355216,88.9199037905093,30157587.0024925,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,15507324.6708172,14856470.1108908,24101981.6737803,281330.16737899,92.1754838605967,25845541.4285059,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,19268496.7881042,17675210.5222839,21713232.0888505,293625.791363907,95.9906684027778,32114160.0688376,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,21590103.4268198,19674396.4714004,18749803.3604885,338745.376653449,110.058181825489,35983508.8423432,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,30296703.6736573,29170161.2065056,10739364.5378785,328053.992943038,106.552081323945,50494504.2436035,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,10092524.1260151,9190845.21584342,30636883.82971,304659.154904744,99.5976401748971,16820873.2321912,3058.89933104591
