"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,0,0,21274334.0223788,27167.566250401,8.93612394607607,0,3040.19577328384
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,0,-2.1508472383699e-11,24128546.101529,172853.288140173,56.6339387618956,0,3052.11489645625
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,0,-2.78330891266534e-10,27777693.2848854,210575.930768406,68.4733826437114,0,3075.29616090532
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,0,-2.78330891266534e-10,27777693.2848854,210575.930768406,68.4733826437114,0,3075.29616090532
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,0,-2.78330891266534e-10,27777693.2848854,210575.930768406,68.4733826437114,0,3075.29616090532
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,0,-2.78330891266534e-10,27777693.2848854,210575.930768406,68.4733826437114,0,3075.29616090532
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,0,-2.78330891266534e-10,27777693.2848854,210575.930768406,68.4733826437114,0,3075.29616090532
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,0,0,0,1551.34311169929,0.544159775408207,0,2850.89633928846
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,0,0,0,1551.34311169929,0.544159775408207,0,2850.89633928846
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,0,0,0,1551.34311169929,0.544159775408207,0,2850.89633928846
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,0,0,0,1551.34311169929,0.544159775408207,0,2850.89633928846
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,0,-4.22727958195708e-11,21339700.3321123,16043.3813695413,5.25648015026202,0,3052.11489645625
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,0,-4.22727958195708e-11,21339700.3321123,16043.3813695413,5.25648015026202,0,3052.11489645625
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,0,0,24520848.3037748,141808.728308362,46.4624475549769,0,3052.11489645625
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,0,0,24520848.3037748,141808.728308362,46.4624475549769,0,3052.11489645625
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,0,0,24520848.3037748,141808.728308362,46.4624475549769,0,3052.11489645625
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,0,0,24520848.3037748,141808.728308362,46.4624475549769,0,3052.11489645625
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,0,-1.38508922366933e-10,28654409.5250753,163306.057474925,53.5715311937371,0,3048.37390001681
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,0,-1.38508922366933e-10,28654409.5250753,163306.057474925,53.5715311937371,0,3048.37390001681
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,0,-1.38508922366933e-10,28654409.5250753,163306.057474925,53.5715311937371,0,3048.37390001681
"21",21,1235,"Ethiopia","Saudi Arabia, Ethiopia",1400,"Pineapple",7.3410659,37.3496638,0,-1.06723192467615e-09,29463918.24261,3039.9048990641,0.994855857189791,0,3055.62346252958
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,0,-2.86072607769914e-09,34422118.4136909,224556.86171656,73.5741835857124,0,3052.11489645625
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,0,-2.86072607769914e-09,34422118.4136909,224556.86171656,73.5741835857124,0,3052.11489645625
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,0,-2.86072607769914e-09,34422118.4136909,224556.86171656,73.5741835857124,0,3052.11489645625
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,0,-2.86072607769914e-09,34422118.4136909,224556.86171656,73.5741835857124,0,3052.11489645625
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,0,-2.86072607769914e-09,34422118.4136909,224556.86171656,73.5741835857124,0,3052.11489645625
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,0,-6.16481411414341e-10,30089685.4983886,37495.2984408622,12.2577745728041,0,3058.89933104591
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,0,1.5609497697554e-10,33395457.8793267,119393.592964992,39.0733984174061,0,3055.62346252958
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,0,1.5609497697554e-10,33395457.8793267,119393.592964992,39.0733984174061,0,3055.62346252958
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,0,1.5609497697554e-10,33395457.8793267,119393.592964992,39.0733984174061,0,3055.62346252958
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,0,0,25904587.7775669,25941.3477953646,8.60208393614969,0,3015.70503007391
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,0,7.57127354417121e-13,19182287.867472,109622.01313193,36.3503764588156,0,3015.70503007391
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,0,9.97240624948694e-10,24975585.1372586,46278.2399221798,15.3185231401106,0,3021.06407379463
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,0,8.53103716326178e-11,25177178.1024221,127355.105469726,42.1557114840535,0,3021.06407379463
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,0,0,25904587.7775669,25941.3477953646,8.60208393614969,0,3015.70503007391
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,0,7.57127354417121e-13,19182287.867472,109622.01313193,36.3503764588156,0,3015.70503007391
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,0,9.97240624948694e-10,24975585.1372586,46278.2399221798,15.3185231401106,0,3021.06407379463
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,0,8.53103716326178e-11,25177178.1024221,127355.105469726,42.1557114840535,0,3021.06407379463
"39",39,1305,"Ethiopia","Pakistan",26000,"Sugar Cane",7.5460377,40.6346851,0,-4.22727958195708e-11,21339700.3321123,16043.3813695413,5.25648015026202,0,3052.11489645625
"40",40,1319,"Ethiopia","Netherlands, Ethiopia",200,"Jatropha",7.5460377,40.6346851,0,-4.22727958195708e-11,21339700.3321123,16043.3813695413,5.25648015026202,0,3052.11489645625
"41",41,1322,"Ghana","Italy",1400,"Jatropha",8.2166667,-0.65,0,0,24064695.9901232,144606.495712821,47.4372568640689,0,3048.37390001681
"42",42,1323,"Ghana","Israel",1000,"Jatropha",6.5781373,0.4502368,0,0,22789554.2859025,135809.726896943,44.3982335471322,0,3058.89933104591
"43",43,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"44",44,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,-0.7152749,0,-1.1744682347179e-11,25319215.5351086,194411.95261065,63.4348074202675,0,3064.75199526711
"45",45,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,0,-3.49752271620156e-10,20838783.635333,166096.827759247,54.1503253198945,0,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,0,-1.1744682347179e-11,25319215.5351086,194411.95261065,63.4348074202675,0,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,0,-3.49752271620156e-10,20838783.635333,166096.827759247,54.1503253198945,0,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,0,-1.1744682347179e-11,25319215.5351086,194411.95261065,63.4348074202675,0,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,0,-3.49752271620156e-10,20838783.635333,166096.827759247,54.1503253198945,0,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,0,-1.1744682347179e-11,25319215.5351086,194411.95261065,63.4348074202675,0,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,0,0,20129373.0361506,148530.937604102,48.4642600228266,0,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,0,-3.49752271620156e-10,20838783.635333,166096.827759247,54.1503253198945,0,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,0,0,25629318.9089553,154097.629849079,50.4888036908436,0,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,0,0,22789554.2859025,135809.726896943,44.3982335471322,0,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,0,-2.1161477605593e-11,20201803.8815882,139088.875483346,45.1898971997171,0,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,0,-4.2657280295107e-10,11737050.2764507,75745.8544933997,24.6022868843236,0,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,0,0,33407161.14752,241703.857320371,79.0166106047454,0,3058.89933104591
"64",64,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-10.0807298,0,-3.06779077265677e-10,34256961.6179262,246371.41338482,80.5425045814043,0,3058.89933104591
"65",65,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.0711758,0,0,33407161.14752,241703.857320371,79.0166106047454,0,3058.89933104591
"66",66,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.16484,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"67",67,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-10.0807298,0,6.01503624818443e-12,34624484.6908906,238218.321166202,77.9606270495756,0,3055.62346252958
"68",68,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.0711758,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"69",69,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.16484,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"70",70,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-10.0807298,0,6.01503624818443e-12,34624484.6908906,238218.321166202,77.9606270495756,0,3055.62346252958
"71",71,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.0711758,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"72",72,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.16484,0,0,33407161.14752,241703.857320371,79.0166106047454,0,3058.89933104591
"73",73,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-10.0807298,0,-3.06779077265677e-10,34256961.6179262,246371.41338482,80.5425045814043,0,3058.89933104591
"74",74,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.0711758,0,0,33407161.14752,241703.857320371,79.0166106047454,0,3058.89933104591
"75",75,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.16484,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"76",76,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-10.0807298,0,6.01503624818443e-12,34624484.6908906,238218.321166202,77.9606270495756,0,3055.62346252958
"77",77,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.0711758,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"78",78,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.16484,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"79",79,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-10.0807298,0,6.01503624818443e-12,34624484.6908906,238218.321166202,77.9606270495756,0,3055.62346252958
"80",80,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.0711758,0,0,31905889.931462,222461.289103688,72.8038947964892,0,3055.62346252958
"81",81,1393,"Liberia","India, United Kingdom of Great Britain and Northern Ireland, Malaysia",5600,"Oil Palm",6.2308452,-9.8124935,0,0,36094453.3594369,269114.326316087,87.8900724183385,0,3061.94225253517
"82",82,1395,"Liberia","United Kingdom of Great Britain and Northern Ireland",2000,"Oil Palm",5.49871,-8.6600586,0,-1.15245482945083e-10,37899818.4221485,292741.920984437,95.4387297453704,0,3067.32834526894
