"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,385926.575968966,467260.83536849,12324991.8068255,14626.9043085175,4.84163988291228,714678.825179566,3021.06407379463
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,3490123.84934703,3151251.85080316,16252445.0250464,28074.4586819276,9.30941799743574,6463192.51812119,3015.70503007391
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,2190103.31984328,2175660.9659887,9545084.67176088,12629.3452199114,4.18785825999761,4055746.85451273,3015.70503007391
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,752617.297663895,777460.428207559,16285819.9637024,23362.3028149119,7.73313714778895,1393735.70653643,3021.06407379463
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,385926.575968966,467260.83536849,12324991.8068255,14626.9043085175,4.84163988291228,714678.825179566,3021.06407379463
"39",39,1305,"Ethiopia","Pakistan",26000,"Sugar Cane",7.5460377,40.6346851,0,0,0,0,0,0,0
"40",40,1319,"Ethiopia","Netherlands, Ethiopia",200,"Jatropha",7.5460377,40.6346851,0,0,0,0,0,0,0
"41",41,1322,"Ghana","Italy",1400,"Jatropha",8.2166667,-0.65,0,10795.9896034695,11330517.7686136,11554.1374202649,3.79026254627135,0,3048.37390001681
"42",42,1323,"Ghana","Israel",1000,"Jatropha",6.5781373,0.4502368,0,27576.9050932266,11065381.62966,11496.4716674071,3.75836875399106,0,3058.89933104591
"43",43,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"44",44,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,-0.7152749,2914514.33203477,2777554.48609393,7490513.6994627,10895.9138709586,3.55523510149765,4857523.88672462,3064.75199526711
"45",45,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,3087632.26539622,3030878.31314354,8214757.05809905,11187.5753717498,3.64733543737029,5146054.08768514,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,2914514.33203477,2777554.48609393,7490513.6994627,10895.9138709586,3.55523510149765,4857523.88672462,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,3087632.26539622,3030878.31314354,8214757.05809905,11187.5753717498,3.64733543737029,5146054.08768514,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,2914514.33203477,2777554.48609393,7490513.6994627,10895.9138709586,3.55523510149765,4857523.88672462,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,3087632.26539622,3030878.31314354,8214757.05809905,11187.5753717498,3.64733543737029,5146054.08768514,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,2914514.33203477,2777554.48609393,7490513.6994627,10895.9138709586,3.55523510149765,4857523.88672462,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,2832559.01216499,2804466.93308118,8265309.15452107,11121.4568605191,3.62882767600575,4720931.60900098,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,3087632.26539622,3030878.31314354,8214757.05809905,11187.5753717498,3.64733543737029,5146054.08768514,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,0,9651.28722082618,11040316.8185225,11373.4513067462,3.72641649891742,0,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,0,27576.9050932266,11065381.62966,11496.4716674071,3.75836875399106,0,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,2579570.86749432,1874941.51976368,9436365.26007421,13296.9586681039,4.32017437190693,4299284.70088278,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,7134344.7385584,6666622.6159674,3766770.02590275,12172.2658694271,3.95355731286917,11890573.7812812,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,0,26797.3889943141,11795951.4914973,12059.4198655245,3.94240495041108,0,3058.89933104591
"64",64,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-10.0807298,0,15667.8646340469,12520895.1368221,13667.7782280054,4.46820138514727,0,3058.89933104591
"65",65,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.0711758,0,26797.3889943141,11795951.4914973,12059.4198655245,3.94240495041108,0,3058.89933104591
"66",66,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.16484,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"67",67,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-10.0807298,0,29837.8800388788,12501901.3724952,13637.6981307634,4.46314747153875,0,3055.62346252958
"68",68,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.0711758,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"69",69,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.16484,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"70",70,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-10.0807298,0,29837.8800388788,12501901.3724952,13637.6981307634,4.46314747153875,0,3055.62346252958
"71",71,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.0711758,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"72",72,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.16484,0,26797.3889943141,11795951.4914973,12059.4198655245,3.94240495041108,0,3058.89933104591
"73",73,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-10.0807298,0,15667.8646340469,12520895.1368221,13667.7782280054,4.46820138514727,0,3058.89933104591
"74",74,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.0711758,0,26797.3889943141,11795951.4914973,12059.4198655245,3.94240495041108,0,3058.89933104591
"75",75,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.16484,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"76",76,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-10.0807298,0,29837.8800388788,12501901.3724952,13637.6981307634,4.46314747153875,0,3055.62346252958
"77",77,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.0711758,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"78",78,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.16484,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"79",79,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-10.0807298,0,29837.8800388788,12501901.3724952,13637.6981307634,4.46314747153875,0,3055.62346252958
"80",80,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.0711758,0,2025.57001831521,11935378.2639166,12011.6594916623,3.93100119794161,0,3055.62346252958
"81",81,1393,"Liberia","India, United Kingdom of Great Britain and Northern Ireland, Malaysia",5600,"Oil Palm",6.2308452,-9.8124935,0,7437.24508200992,12191035.0551045,13201.0617616481,4.31133596680935,0,3061.94225253517
"82",82,1395,"Liberia","United Kingdom of Great Britain and Northern Ireland",2000,"Oil Palm",5.49871,-8.6600586,0,5924.66349915093,11262998.8478992,11840.9875284089,3.86035865598559,0,3067.32834526894
"83",83,1414,"Madagascar","United Kingdom of Great Britain and Northern Ireland",55700,"Jatropha",-23.1485269,44.3992892,8054377.96511437,6899615.2672665,8301041.53594587,17376.296428452,6.13980231157208,13423963.2751906,2830.10682537804
"84",84,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Corn (Maize)",-16.1333333,46.7666667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"85",85,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Jatropha",-16.1333333,46.7666667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"86",86,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Vegetables",-16.1333333,46.7666667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"87",87,1425,"Madagascar","Germany, Madagascar",420,"Jatropha",-21.3390868,46.516262,3441784.90383704,3932576.14964901,13193305.5419242,23773.1580467798,8.28097171710369,5736308.17306174,2870.81744255668
"88",88,1426,"Madagascar","Germany, Panama",75,"Oil Seeds",-16.3645202,45.9039689,897849.565642326,1213239.89263251,13047252.9991693,14095.4802360826,4.76650544966774,1496415.92393588,2957.19377328419
"89",89,1426,"Madagascar","Germany, Panama",75,"Jatropha",-16.3645202,45.9039689,897849.565642326,1213239.89263251,13047252.9991693,14095.4802360826,4.76650544966774,1496415.92393588,2957.19377328419
"90",90,1428,"Madagascar","India",1000,"Corn (Maize)",-22.6558058,46.3624686,8026217.03718966,7745484.03544335,9345545.37594769,22313.9087789113,7.85532360637173,13377027.5284308,2840.60974404819
"91",91,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,47.644329,0,450645.302082778,14459322.0505517,16048.9815297091,5.42709837775882,0,2957.19377328419
"92",92,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,46.5166667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"93",93,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,47.644329,0,317996.44661022,15479722.9987368,19792.6611364634,6.71037890749721,0,2949.55939289061
"94",94,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,46.5166667,677619.931858439,1189170.412018,12921736.3380416,14537.4748283787,4.92869371046356,1129366.51559181,2949.55939289061
"95",95,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,47.644329,0,450645.302082778,14459322.0505517,16048.9815297091,5.42709837775882,0,2957.19377328419
"96",96,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,46.5166667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"97",97,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,47.644329,0,317996.44661022,15479722.9987368,19792.6611364634,6.71037890749721,0,2949.55939289061
"98",98,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,46.5166667,677619.931858439,1189170.412018,12921736.3380416,14537.4748283787,4.92869371046356,1129366.51559181,2949.55939289061
"99",99,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,47.644329,0,450645.302082778,14459322.0505517,16048.9815297091,5.42709837775882,0,2957.19377328419
"100",100,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,46.5166667,0,298429.955914345,13857077.192916,14222.6873087904,4.80952159350555,0,2957.19377328419
"101",101,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,47.644329,0,317996.44661022,15479722.9987368,19792.6611364634,6.71037890749721,0,2949.55939289061
"102",102,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,46.5166667,677619.931858439,1189170.412018,12921736.3380416,14537.4748283787,4.92869371046356,1129366.51559181,2949.55939289061
"103",103,1447,"Madagascar","Madagascar",4,"Sugar Cane",-16.3645202,45.9039689,897849.565642326,1213239.89263251,13047252.9991693,14095.4802360826,4.76650544966774,1496415.92393588,2957.19377328419
"104",104,1454,"Madagascar","Italy",2000,"Jatropha",-22.4036111,46.1258333,7367609.48189606,6767192.94694126,9883871.77107613,20989.5470485719,7.36243782676804,12279348.5564771,2850.89633928846
"105",105,1524,"Mozambique","United Kingdom of Great Britain and Northern Ireland",50,"Jatropha",-13.3003699,35.23962,565328.74574186,1258408.01038791,14511834.5557493,20834.9649927446,6.94903806099337,855772.881962955,2998.25167309074
"106",106,1527,"Mozambique","United States of America",670,"Jatropha",-23.872959,35.34388,2862351.40343492,2960910.61508795,10375938.6300676,16732.4396761447,5.93477641333413,4332917.16932986,2819.38838311594
"107",107,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Eucalyptus",-13.875,35.4286111,0,1160696.18729666,13688323.1786967,18717.4740947328,6.25588915204941,0,2991.97662231611
"108",108,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Pine",-13.875,35.4286111,0,1160696.18729666,13688323.1786967,18717.4740947328,6.25588915204941,0,2991.97662231611
"109",109,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.9833333,839205.309319297,1322990.19701653,12926811.2940527,14769.7174713082,5.00743179028975,1270356.656251,2949.55939289061
"110",110,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.688499,559465.855564753,1139754.51308133,12933346.2675611,14138.8660227392,4.793551896876,846897.799011735,2949.55939289061
"111",111,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.7509735,839205.309319297,1322990.19701653,12926811.2940527,14769.7174713082,5.00743179028975,1270356.656251,2949.55939289061
"112",112,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.3827234,568532.568723876,1308478.01015067,14185636.2199334,14208.7775868197,4.81725427230504,860622.649838932,2949.55939289061
"113",113,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.9833333,0,526846.260219043,14762664.1722993,17591.3011632676,5.93377981758361,0,2964.60295192269
"114",114,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.688499,760342.104418139,1386718.74757059,13527364.3887553,16113.5905601763,5.43532838005368,1150976.58423262,2964.60295192269
"115",115,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.7509735,0,526846.260219043,14762664.1722993,17591.3011632676,5.93377981758361,0,2964.60295192269
"116",116,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.3827234,0,358982.561830964,14620970.6629868,16830.6458017103,5.67720064867197,0,2964.60295192269
"117",117,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.9833333,0,750636.097548882,13845536.4843061,15910.9080076546,5.38040765248344,0,2957.19377328419
"118",118,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.688499,0,521750.659961045,14042362.9628094,14789.2502390652,5.00110962381765,0,2957.19377328419
"119",119,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.7509735,0,750636.097548882,13845536.4843061,15910.9080076546,5.38040765248344,0,2957.19377328419
"120",120,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.3827234,560585.036137522,1049452.73105098,13814177.6680115,15424.5525667766,5.21594246076289,848592.069613015,2957.19377328419
"121",121,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.9833333,0,750636.097548882,13845536.4843061,15910.9080076546,5.38040765248344,0,2957.19377328419
"122",122,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.688499,0,521750.659961045,14042362.9628094,14789.2502390652,5.00110962381765,0,2957.19377328419
"123",123,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.7509735,0,750636.097548882,13845536.4843061,15910.9080076546,5.38040765248344,0,2957.19377328419
"124",124,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.3827234,560585.036137522,1049452.73105098,13814177.6680115,15424.5525667766,5.21594246076289,848592.069613015,2957.19377328419
"125",125,1547,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",3150,"Teak",-15.829214,36.6957216,0,526846.260219043,14762664.1722993,17591.3011632676,5.93377981758361,0,2964.60295192269
"126",126,1548,"Mozambique","Italy",150,"Jatropha",-14.56477,40.6888689,4394986.53515714,4052122.87209347,9667943.34354267,13117.989979588,4.40386697859295,6652960.98526198,2978.74346417686
"127",127,1554,"Mozambique","Italy",155,"Sun Flower",-23.873541,35.38826,2862351.40343492,2960910.61508795,10375938.6300676,16732.4396761447,5.93477641333413,4332917.16932986,2819.38838311594
"128",128,1554,"Mozambique","Italy",155,"Jatropha",-23.873541,35.38826,2862351.40343492,2960910.61508795,10375938.6300676,16732.4396761447,5.93477641333413,4332917.16932986,2819.38838311594
"129",129,1563,"Mozambique","Portugal",200,"Jatropha",-16.4291224,36.7509735,0,750636.097548882,13845536.4843061,15910.9080076546,5.38040765248344,0,2957.19377328419
"130",130,1570,"Mozambique","Norway",825,"Accacia",-15.1166667,39.2666667,535472.044378213,972740.257461302,12932124.5068638,14664.6581072377,4.93462729423591,810576.939071611,2971.78636456847
"131",131,1570,"Mozambique","Norway",825,"Eucalyptus",-15.1166667,39.2666667,535472.044378213,972740.257461302,12932124.5068638,14664.6581072377,4.93462729423591,810576.939071611,2971.78636456847
"132",132,1572,"Mozambique","Netherlands",266.6666666667,"Sun Flower",-15.4666667,36.9833333,907000.378488396,1061235.76658659,13863061.4350969,17256.1862408729,5.80667118155332,1372982.21443689,2971.78636456847
"133",133,1572,"Mozambique","Netherlands",266.6666666667,"Oil Seeds",-15.4666667,36.9833333,907000.378488396,1061235.76658659,13863061.4350969,17256.1862408729,5.80667118155332,1372982.21443689,2971.78636456847
"134",134,1572,"Mozambique","Netherlands",266.6666666667,"Soya Beans",-15.4666667,36.9833333,907000.378488396,1061235.76658659,13863061.4350969,17256.1862408729,5.80667118155332,1372982.21443689,2971.78636456847
"135",135,1577,"Mozambique","Portugal",1000,"Sun Flower",-19.816667,34.016667,3477066.75117571,3953520.38702658,9992864.43026647,15193.249184283,5.24075446000958,5263449.77269908,2899.05762619057
"136",136,1577,"Mozambique","Portugal",1000,"Corn (Maize)",-19.816667,34.016667,3477066.75117571,3953520.38702658,9992864.43026647,15193.249184283,5.24075446000958,5263449.77269908,2899.05762619057
"137",137,1577,"Mozambique","Portugal",1000,"Soya Beans",-19.816667,34.016667,3477066.75117571,3953520.38702658,9992864.43026647,15193.249184283,5.24075446000958,5263449.77269908,2899.05762619057
"138",138,1586,"Mozambique","South Africa, Mozambique",5301.5,"Eucalyptus",-18.9344444,32.8755556,678284.439219113,326430.757418331,17652210.3308361,25499.8427121756,8.74245829965876,988665.43666772,2916.78173782892
"139",139,1586,"Mozambique","South Africa, Mozambique",5301.5,"Pine",-18.9344444,32.8755556,678284.439219113,326430.757418331,17652210.3308361,25499.8427121756,8.74245829965876,988665.43666772,2916.78173782892
"140",140,1652,"Namibia","United Arab Emirates, Namibia",7.5,"Grapes",-26.9451586142,17.9182183268,14408823.6663109,13757249.6045596,4154817.85992217,20781.0817132153,7.55511248553241,21002262.3142915,2750.59858513157
"141",141,1652,"Namibia","United Arab Emirates, Namibia",7.5,"Palms",-26.9451586142,17.9182183268,14408823.6663109,13757249.6045596,4154817.85992217,20781.0817132153,7.55511248553241,21002262.3142915,2750.59858513157
"142",142,1680,"Nigeria","Belgium",8000,"Rubber",4.8580767,6.9209135,0,12343.1904176937,9555973.83751795,9768.98874108735,3.18242196074543,0,3069.67110634164
"143",143,1680,"Nigeria","Belgium",8000,"Oil Palm",4.8580767,6.9209135,0,12343.1904176937,9555973.83751795,9768.98874108735,3.18242196074543,0,3069.67110634164
"144",144,1687,"Nigeria","Nigeria",7000,"Sorghum",7.6655813,5.3102505,0,12166.6417658045,10636416.430641,12448.1710484556,4.0785394622296,0,3052.11489645625
