"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,16515479.1668476,15852424.7165056,24838326.7469075,24923.9021397934,8.16610874273838,30584219.9204032,3052.11489645625
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,16515479.1668476,15852424.7165056,24838326.7469075,24923.9021397934,8.16610874273838,30584219.9204032,3052.11489645625
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,16515479.1668476,15852424.7165056,24838326.7469075,24923.9021397934,8.16610874273838,30584219.9204032,3052.11489645625
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,16515479.1668476,15852424.7165056,24838326.7469075,24923.9021397934,8.16610874273838,30584219.9204032,3052.11489645625
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,16515479.1668476,15852424.7165056,24838326.7469075,24923.9021397934,8.16610874273838,30584219.9204032,3052.11489645625
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,18214068.9467988,17429072.1847548,22599855.4788772,33537.1960602853,10.9638116298578,33729757.0322934,3058.89933104591
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,14544083.2249692,14985205.2922899,24256594.2651369,34201.7247570468,11.1930429833567,26933487.5227209,3055.62346252958
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,14544083.2249692,14985205.2922899,24256594.2651369,34201.7247570468,11.1930429833567,26933487.5227209,3055.62346252958
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,14544083.2249692,14985205.2922899,24256594.2651369,34201.7247570468,11.1930429833567,26933487.5227209,3055.62346252958
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,20009996.1904998,19993226.1169348,17373816.460451,33259.9214469119,11.0289040589944,37055549.1826443,3015.70503007391
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,25097036.3062141,24996369.8488168,15209936.7426362,24295.206866328,8.05622785519331,46475990.2964376,3015.70503007391
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,20597487.2564783,21036793.5628682,18507294.0821551,35334.1882844614,11.6959413707766,38143493.280372,3021.06407379463
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,21852403.4185233,21868559.7682637,18134328.0121219,27471.632822661,9.09336318317642,40467415.1038663,3021.06407379463
"35",35,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,36.183333,20009996.1904998,19993226.1169348,17373816.460451,33259.9214469119,11.0289040589944,37055549.1826443,3015.70503007391
"36",36,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.75,35.2876256,25097036.3062141,24996369.8488168,15209936.7426362,24295.206866328,8.05622785519331,46475990.2964376,3015.70503007391
"37",37,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,36.183333,20597487.2564783,21036793.5628682,18507294.0821551,35334.1882844614,11.6959413707766,38143493.280372,3021.06407379463
"38",38,1304,"Ethiopia","India",312.5,"Pongamia Pinnata",11.269533,35.2876256,21852403.4185233,21868559.7682637,18134328.0121219,27471.632822661,9.09336318317642,40467415.1038663,3021.06407379463
"39",39,1305,"Ethiopia","Pakistan",26000,"Sugar Cane",7.5460377,40.6346851,20552061.3236372,20400631.045428,14636177.2354755,28499.8011984996,9.33772225665231,38059369.7857735,3052.11489645625
"40",40,1319,"Ethiopia","Netherlands, Ethiopia",200,"Jatropha",7.5460377,40.6346851,20552061.3236372,20400631.045428,14636177.2354755,28499.8011984996,9.33772225665231,38059369.7857735,3052.11489645625
"41",41,1322,"Ghana","Italy",1400,"Jatropha",8.2166667,-0.65,17050544.6791173,16996016.6677112,22212639.5331036,17656.0691576452,5.79196310450888,28417572.6046157,3048.37390001681
"42",42,1323,"Ghana","Israel",1000,"Jatropha",6.5781373,0.4502368,15742204.2111285,15755825.8722121,20155138.8481707,18043.8614858595,5.89880853636652,26237007.0185475,3058.89933104591
"43",43,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"44",44,1337,"Ghana","United States of America",9.375,"Cacao",5.8827593,-0.7152749,8932689.57893965,9017314.44482459,22540663.5642726,17659.1323552599,5.76201023199619,14887816.5884248,3064.75199526711
"45",45,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,14995970.5811226,14942238.9788439,18366375.4546084,17807.3238980245,5.80548343495426,24993283.6778215,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,8932689.57893965,9017314.44482459,22540663.5642726,17659.1323552599,5.76201023199619,14887816.5884248,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,14995970.5811226,14942238.9788439,18366375.4546084,17807.3238980245,5.80548343495426,24993283.6778215,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,8932689.57893965,9017314.44482459,22540663.5642726,17659.1323552599,5.76201023199619,14887816.5884248,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,14995970.5811226,14942238.9788439,18366375.4546084,17807.3238980245,5.80548343495426,24993283.6778215,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,8932689.57893965,9017314.44482459,22540663.5642726,17659.1323552599,5.76201023199619,14887816.5884248,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,16364739.3555288,16742290.8377484,17592781.9633491,16952.5421922134,5.53145645011185,27274566.2160733,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,14995970.5811226,14942238.9788439,18366375.4546084,17807.3238980245,5.80548343495426,24993283.6778215,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,11384064.4256031,11758083.5579935,24064797.0635214,17657.4424105374,5.78531379373665,18973441.3302929,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,15742204.2111285,15755825.8722121,20155138.8481707,18043.8614858595,5.89880853636652,26237007.0185475,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,19113326.6769907,18417879.7406768,17778343.2836985,22903.6233156778,7.44137429783487,31855545.0878465,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,25352468.0947627,25933227.7184792,10855179.9053044,21708.7456133132,7.05101013183594,42254115.3704299,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,9290621.64287574,9324384.5429628,27039523.7459983,21485.625489273,7.02397273137019,15484369.0936256,3058.89933104591
"64",64,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-10.0807298,6293864.60600964,6082788.13659096,28253012.8589149,23745.4782309438,7.76275243514623,10489774.9656841,3058.89933104591
"65",65,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.0711758,9290621.64287574,9324384.5429628,27039523.7459983,21485.625489273,7.02397273137019,15484369.0936256,3058.89933104591
"66",66,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.16484,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"67",67,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-10.0807298,5599689.23071857,5779070.49755855,29673240.7588233,25194.364463078,8.24524512657752,9332815.69536504,3055.62346252958
"68",68,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.0711758,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"69",69,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.16484,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"70",70,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-10.0807298,5599689.23071857,5779070.49755855,29673240.7588233,25194.364463078,8.24524512657752,9332815.69536504,3055.62346252958
"71",71,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.0711758,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"72",72,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.16484,9290621.64287574,9324384.5429628,27039523.7459983,21485.625489273,7.02397273137019,15484369.0936256,3058.89933104591
"73",73,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-10.0807298,6293864.60600964,6082788.13659096,28253012.8589149,23745.4782309438,7.76275243514623,10489774.9656841,3058.89933104591
"74",74,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.0711758,9290621.64287574,9324384.5429628,27039523.7459983,21485.625489273,7.02397273137019,15484369.0936256,3058.89933104591
"75",75,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.16484,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"76",76,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-10.0807298,5599689.23071857,5779070.49755855,29673240.7588233,25194.364463078,8.24524512657752,9332815.69536504,3055.62346252958
"77",77,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.0711758,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"78",78,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.16484,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"79",79,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-10.0807298,5599689.23071857,5779070.49755855,29673240.7588233,25194.364463078,8.24524512657752,9332815.69536504,3055.62346252958
"80",80,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.0711758,10462602.8170629,10988128.4630164,26148400.80036,23128.5949575275,7.5691901312934,17437671.3617716,3055.62346252958
"81",81,1393,"Liberia","India, United Kingdom of Great Britain and Northern Ireland, Malaysia",5600,"Oil Palm",6.2308452,-9.8124935,4851550.69212985,5595835.89337841,29242512.8441098,21712.1862735858,7.09098489875467,8085917.82021641,3061.94225253517
"82",82,1395,"Liberia","United Kingdom of Great Britain and Northern Ireland",2000,"Oil Palm",5.49871,-8.6600586,3529984.48407561,3530165.38043875,30590337.9068294,20616.5569505778,6.72134008163061,5883307.62947174,3067.32834526894
"83",83,1414,"Madagascar","United Kingdom of Great Britain and Northern Ireland",55700,"Jatropha",-23.1485269,44.3992892,24820546.4298017,24309652.0356887,10722408.3175198,27538.7063526965,9.73062433748164,41367576.8072161,2830.10682537804
"84",84,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Corn (Maize)",-16.1333333,46.7666667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"85",85,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Jatropha",-16.1333333,46.7666667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"86",86,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Vegetables",-16.1333333,46.7666667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"87",87,1425,"Madagascar","Germany, Madagascar",420,"Jatropha",-21.3390868,46.516262,3977011.70423817,3925942.72854723,19735201.8156452,16310.6182919491,5.68152403220152,6628352.84039694,2870.81744255668
"88",88,1426,"Madagascar","Germany, Panama",75,"Oil Seeds",-16.3645202,45.9039689,20199344.5431234,20716961.7491186,18348253.8685448,27079.9648816903,9.15731837606838,33665575.4418243,2957.19377328419
"89",89,1426,"Madagascar","Germany, Panama",75,"Jatropha",-16.3645202,45.9039689,20199344.5431234,20716961.7491186,18348253.8685448,27079.9648816903,9.15731837606838,33665575.4418243,2957.19377328419
"90",90,1428,"Madagascar","India",1000,"Corn (Maize)",-22.6558058,46.3624686,10085552.474733,10208268.7574989,14707631.4442582,16999.844821758,5.98457597259782,16809254.4135167,2840.60974404819
"91",91,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,47.644329,13768584.2883057,14168046.4055657,22045801.9679365,29350.215074736,9.92502261430789,22947641.3829734,2957.19377328419
"92",92,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,46.5166667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"93",93,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,47.644329,9339769.73608628,9366716.15026645,21894647.4235644,23125.854650649,7.84044379861946,15566283.4935665,2949.55939289061
"94",94,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,46.5166667,17201195.2447227,17483574.5104773,20794436.9263152,27810.4159665662,9.42866789988982,28668658.7412045,2949.55939289061
"95",95,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,47.644329,13768584.2883057,14168046.4055657,22045801.9679365,29350.215074736,9.92502261430789,22947641.3829734,2957.19377328419
"96",96,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,46.5166667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"97",97,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,47.644329,9339769.73608628,9366716.15026645,21894647.4235644,23125.854650649,7.84044379861946,15566283.4935665,2949.55939289061
"98",98,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,46.5166667,17201195.2447227,17483574.5104773,20794436.9263152,27810.4159665662,9.42866789988982,28668658.7412045,2949.55939289061
"99",99,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,47.644329,13768584.2883057,14168046.4055657,22045801.9679365,29350.215074736,9.92502261430789,22947641.3829734,2957.19377328419
"100",100,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,46.5166667,18921462.8520162,18936015.9851912,20024782.7519922,27321.8020721684,9.23909766042334,31535771.420027,2957.19377328419
"101",101,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,47.644329,9339769.73608628,9366716.15026645,21894647.4235644,23125.854650649,7.84044379861946,15566283.4935665,2949.55939289061
"102",102,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,46.5166667,17201195.2447227,17483574.5104773,20794436.9263152,27810.4159665662,9.42866789988982,28668658.7412045,2949.55939289061
"103",103,1447,"Madagascar","Madagascar",4,"Sugar Cane",-16.3645202,45.9039689,20199344.5431234,20716961.7491186,18348253.8685448,27079.9648816903,9.15731837606838,33665575.4418243,2957.19377328419
"104",104,1454,"Madagascar","Italy",2000,"Jatropha",-22.4036111,46.1258333,11812567.3524142,11922151.2905291,14949246.735172,18825.2410149112,6.603270962707,19687612.5440318,2850.89633928846
"105",105,1524,"Mozambique","United Kingdom of Great Britain and Northern Ireland",50,"Jatropha",-13.3003699,35.23962,6839241.91276172,6905347.46959332,19064161.1028537,21751.981344644,7.25488842043102,10352980.9610608,2998.25167309074
"106",106,1527,"Mozambique","United States of America",670,"Jatropha",-23.872959,35.34388,12412422.7477559,12569374.2650612,18186276.8519523,24557.3557785135,8.71017130012186,18789447.6891835,2819.38838311594
"107",107,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Eucalyptus",-13.875,35.4286111,9926596.47215779,10613222.6013739,18259815.6480085,26257.2530127141,8.77588842669104,15026499.5149042,2991.97662231611
"108",108,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Pine",-13.875,35.4286111,9926596.47215779,10613222.6013739,18259815.6480085,26257.2530127141,8.77588842669104,15026499.5149042,2991.97662231611
"109",109,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.9833333,7284581.77680692,7932765.63610329,26943126.8904634,27005.3479594733,9.15572272406684,11027119.69891,2949.55939289061
"110",110,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.688499,7738938.86192405,8031828.09333772,28936866.2958136,27385.9354244353,9.28475469605536,11714907.6579892,2949.55939289061
"111",111,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.7509735,7284581.77680692,7932765.63610329,26943126.8904634,27005.3479594733,9.15572272406684,11027119.69891,2949.55939289061
"112",112,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.3827234,7678331.93337097,8484573.93843005,26958227.5399919,27334.4373682063,9.26729512010884,11623163.2909233,2949.55939289061
"113",113,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.9833333,5260159.03593898,5371218.10364582,26837077.2695303,25368.0971813076,8.55699653299446,7962626.05527712,2964.60295192269
"114",114,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.688499,8017083.26379828,8666192.70639599,24176056.6081727,26863.9304825011,9.06156099759615,12135952.493224,2964.60295192269
"115",115,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.7509735,5260159.03593898,5371218.10364582,26837077.2695303,25368.0971813076,8.55699653299446,7962626.05527712,2964.60295192269
"116",116,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.3827234,5074281.92309201,5210032.29373538,26914510.8747089,26538.5542476842,8.9518072666266,7681252.04982585,2964.60295192269
"117",117,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.9833333,6528458.29141272,7319006.30705864,26697425.8989866,26931.1663220145,9.10700088892228,9882528.62282593,2957.19377328419
"118",118,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.688499,8627803.25344375,9134010.60809745,27103419.1476362,27232.9942230768,9.20906653771034,13060435.2896498,2957.19377328419
"119",119,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.7509735,6528458.29141272,7319006.30705864,26697425.8989866,26931.1663220145,9.10700088892228,9882528.62282593,2957.19377328419
"120",120,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.3827234,6502215.99431297,6668408.33504948,27790997.383698,27090.7346701381,9.16096027080829,9842803.9659923,2957.19377328419
"121",121,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.9833333,6528458.29141272,7319006.30705864,26697425.8989866,26931.1663220145,9.10700088892228,9882528.62282593,2957.19377328419
"122",122,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.688499,8627803.25344375,9134010.60809745,27103419.1476362,27232.9942230768,9.20906653771034,13060435.2896498,2957.19377328419
"123",123,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.7509735,6528458.29141272,7319006.30705864,26697425.8989866,26931.1663220145,9.10700088892228,9882528.62282593,2957.19377328419
"124",124,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.3827234,6502215.99431297,6668408.33504948,27790997.383698,27090.7346701381,9.16096027080829,9842803.9659923,2957.19377328419
"125",125,1547,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",3150,"Teak",-15.829214,36.6957216,5260159.03593898,5371218.10364582,26837077.2695303,25368.0971813076,8.55699653299446,7962626.05527712,2964.60295192269
"126",126,1548,"Mozambique","Italy",150,"Jatropha",-14.56477,40.6888689,19130612.6463689,18544485.2367442,17648505.9648681,28177.6542978311,9.45957738110143,28959184.3312395,2978.74346417686
"127",127,1554,"Mozambique","Italy",155,"Sun Flower",-23.873541,35.38826,12412422.7477559,12569374.2650612,18186276.8519523,24557.3557785135,8.71017130012186,18789447.6891835,2819.38838311594
"128",128,1554,"Mozambique","Italy",155,"Jatropha",-23.873541,35.38826,12412422.7477559,12569374.2650612,18186276.8519523,24557.3557785135,8.71017130012186,18789447.6891835,2819.38838311594
"129",129,1563,"Mozambique","Portugal",200,"Jatropha",-16.4291224,36.7509735,6528458.29141272,7319006.30705864,26697425.8989866,26931.1663220145,9.10700088892228,9882528.62282593,2957.19377328419
"130",130,1570,"Mozambique","Norway",825,"Accacia",-15.1166667,39.2666667,12469671.0890635,13074509.6043525,21862030.5528665,28095.4313620989,9.45405487321381,18876107.1625867,2971.78636456847
"131",131,1570,"Mozambique","Norway",825,"Eucalyptus",-15.1166667,39.2666667,12469671.0890635,13074509.6043525,21862030.5528665,28095.4313620989,9.45405487321381,18876107.1625867,2971.78636456847
"132",132,1572,"Mozambique","Netherlands",266.6666666667,"Sun Flower",-15.4666667,36.9833333,7386420.89914655,7569685.74403394,22734357.9554006,26002.3691120476,8.74974373059395,11181279.0848142,2971.78636456847
"133",133,1572,"Mozambique","Netherlands",266.6666666667,"Oil Seeds",-15.4666667,36.9833333,7386420.89914655,7569685.74403394,22734357.9554006,26002.3691120476,8.74974373059395,11181279.0848142,2971.78636456847
"134",134,1572,"Mozambique","Netherlands",266.6666666667,"Soya Beans",-15.4666667,36.9833333,7386420.89914655,7569685.74403394,22734357.9554006,26002.3691120476,8.74974373059395,11181279.0848142,2971.78636456847
"135",135,1577,"Mozambique","Portugal",1000,"Sun Flower",-19.816667,34.016667,11802444.2037019,12114210.5665668,20783491.6938192,24037.5952708894,8.29152033879207,17866084.9296992,2899.05762619057
