"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"1",1,1098,"Angola","Angola, Brazil",1450,"Sugar Cane",-9.428079,15.74621,0,-1.73214877121926e-11,19471843.4393519,152126.204146874,50.0382921006944,0,3040.19577328384
"2",2,1130,"Cote d'Ivoire","Côte d'Ivoire, Singapore",31573,"Oil Palm",7.539989,-5.54708,0,1.2774645697671e-10,23577768.2728449,148604.662627089,48.6890787760417,0,3052.11489645625
"3",3,1167,"Congo","South Africa",500,"Cereals (no specification)",-3.18427,12.2547919,0,-8.02347337192394e-10,24115065.1103591,181544.866573597,59.0332953559028,0,3075.29616090532
"4",4,1167,"Congo","South Africa",500,"Wheat",-3.18427,12.2547919,0,-8.02347337192394e-10,24115065.1103591,181544.866573597,59.0332953559028,0,3075.29616090532
"5",5,1167,"Congo","South Africa",500,"Rice",-3.18427,12.2547919,0,-8.02347337192394e-10,24115065.1103591,181544.866573597,59.0332953559028,0,3075.29616090532
"6",6,1167,"Congo","South Africa",500,"Soya Beans",-3.18427,12.2547919,0,-8.02347337192394e-10,24115065.1103591,181544.866573597,59.0332953559028,0,3075.29616090532
"7",7,1167,"Congo","South Africa",500,"Sugar Cane",-3.18427,12.2547919,0,-8.02347337192394e-10,24115065.1103591,181544.866573597,59.0332953559028,0,3075.29616090532
"8",8,1181,"Egypt","Saudi Arabia",1575,"Barley",22.4687069,31.903938,0,0,0,0,0,0,0
"9",9,1181,"Egypt","Saudi Arabia",1575,"Alfalfa",22.4687069,31.903938,0,0,0,0,0,0,0
"10",10,1181,"Egypt","Saudi Arabia",1575,"Corn (Maize)",22.4687069,31.903938,0,0,0,0,0,0,0
"11",11,1181,"Egypt","Saudi Arabia",1575,"Wheat",22.4687069,31.903938,0,0,0,0,0,0,0
"12",12,1189,"Ethiopia","Germany, Luxembourg",500,"Peas",7.5460377,40.6346851,0,0,18881959.8493754,115373.412151101,37.8011366102431,0,3052.11489645625
"13",13,1189,"Ethiopia","Germany, Luxembourg",500,"Castor Oil Plant",7.5460377,40.6346851,0,0,18881959.8493754,115373.412151101,37.8011366102431,0,3052.11489645625
"14",14,1205,"Ethiopia","India",1000,"Corn (Maize)",7.9219687,34.1531947,0,-3.13937522288239e-11,26752060.9083141,122523.428447923,40.1437798394097,0,3052.11489645625
"15",15,1205,"Ethiopia","India",1000,"Oil Palm",7.9219687,34.1531947,0,-3.13937522288239e-11,26752060.9083141,122523.428447923,40.1437798394097,0,3052.11489645625
"16",16,1205,"Ethiopia","India",1000,"Rice",7.9219687,34.1531947,0,-3.13937522288239e-11,26752060.9083141,122523.428447923,40.1437798394097,0,3052.11489645625
"17",17,1205,"Ethiopia","India",1000,"Sugar Cane",7.9219687,34.1531947,0,-3.13937522288239e-11,26752060.9083141,122523.428447923,40.1437798394097,0,3052.11489645625
"18",18,1221,"Ethiopia","India",333.3333333333,"Pulses",8.24478,34.588169,0,-7.66388946846452e-10,25852491.7429442,148624.286496571,48.7552680121528,0,3048.37390001681
"19",19,1221,"Ethiopia","India",333.3333333333,"Corn (Maize)",8.24478,34.588169,0,-7.66388946846452e-10,25852491.7429442,148624.286496571,48.7552680121528,0,3048.37390001681
"20",20,1221,"Ethiopia","India",333.3333333333,"Soya Beans",8.24478,34.588169,0,-7.66388946846452e-10,25852491.7429442,148624.286496571,48.7552680121528,0,3048.37390001681
"21",21,1235,"Ethiopia","Saudi Arabia, Ethiopia",1400,"Pineapple",7.3410659,37.3496638,0,0,26733570.2244773,171359.287520695,56.0799750434028,0,3055.62346252958
"22",22,1244,"Ethiopia","Saudi Arabia",70,"Oil Seeds",7.8916667,34.5333333,0,0,30732107.0330039,203931.464754779,66.8164442274306,0,3052.11489645625
"23",23,1244,"Ethiopia","Saudi Arabia",70,"Teff",7.8916667,34.5333333,0,0,30732107.0330039,203931.464754779,66.8164442274306,0,3052.11489645625
"24",24,1244,"Ethiopia","Saudi Arabia",70,"Corn (Maize)",7.8916667,34.5333333,0,0,30732107.0330039,203931.464754779,66.8164442274306,0,3052.11489645625
"25",25,1244,"Ethiopia","Saudi Arabia",70,"Rice",7.8916667,34.5333333,0,0,30732107.0330039,203931.464754779,66.8164442274306,0,3052.11489645625
"26",26,1244,"Ethiopia","Saudi Arabia",70,"Sugar Cane",7.8916667,34.5333333,0,0,30732107.0330039,203931.464754779,66.8164442274306,0,3052.11489645625
"27",27,1297,"Ethiopia","United States of America",3000,"Wheat",6.916667,37.233333,0,-2.4692592114817e-10,26338684.0556378,150421.291626228,49.1749728732639,0,3058.89933104591
"28",28,1303,"Ethiopia","India",23.3333333333,"Coffee Plant",7.3187397,35.1268781,0,3.63993263403991e-13,29782438.6405095,203927.886927311,66.7385525173611,0,3055.62346252958
"29",29,1303,"Ethiopia","India",23.3333333333,"Eucalyptus",7.3187397,35.1268781,0,3.63993263403991e-13,29782438.6405095,203927.886927311,66.7385525173611,0,3055.62346252958
"30",30,1303,"Ethiopia","India",23.3333333333,"Tea",7.3187397,35.1268781,0,3.63993263403991e-13,29782438.6405095,203927.886927311,66.7385525173611,0,3055.62346252958
"31",31,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,36.183333,0,0,22872690.634975,120765.136658953,40.0454074435764,0,3015.70503007391
"32",32,1304,"Ethiopia","India",312.5,"Oil Seeds",11.75,35.2876256,0,-2.96045225052219e-10,17959543.1688037,45049.1676747746,14.9381876627604,0,3015.70503007391
"33",33,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,36.183333,0,0,23420954.1206318,122676.426862509,40.6070258246528,0,3021.06407379463
"34",34,1304,"Ethiopia","India",312.5,"Oil Seeds",11.269533,35.2876256,0,-5.57697043504227e-10,22385181.270341,91835.4963081687,30.3983940972222,0,3021.06407379463
