"","X","deal.id","target.country","inv.country","production.size","crop","lat","long","nir_m3_i","water_b_m3_i","water_g_m3_i","production_tFM_i","yield_tFMperHA_i","IR_m3_i","area_ha_i"
"46",46,1337,"Ghana","United States of America",9.375,"Cacao",5.4354319,-0.7152749,20747664.2884748,20423393.1654112,19378672.4387904,0,0,34579442.9769895,3067.32834526894
"47",47,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"48",48,1337,"Ghana","United States of America",9.375,"Sun Flower",5.8827593,-0.7152749,14298160.4744038,14256494.3255277,22642308.8027191,0,0,23830266.8338142,3064.75199526711
"49",49,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"50",50,1337,"Ghana","United States of America",9.375,"Sun Flower",5.4354319,-0.7152749,20747664.2884748,20423393.1654112,19378672.4387904,0,0,34579442.9769895,3067.32834526894
"51",51,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"52",52,1337,"Ghana","United States of America",9.375,"Jatropha",5.8827593,-0.7152749,14298160.4744038,14256494.3255277,22642308.8027191,0,0,23830266.8338142,3064.75199526711
"53",53,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"54",54,1337,"Ghana","United States of America",9.375,"Jatropha",5.4354319,-0.7152749,20747664.2884748,20423393.1654112,19378672.4387904,0,0,34579442.9769895,3067.32834526894
"55",55,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"56",56,1337,"Ghana","United States of America",9.375,"Oil Palm",5.8827593,-0.7152749,14298160.4744038,14256494.3255277,22642308.8027191,0,0,23830266.8338142,3064.75199526711
"57",57,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,0.3607137,23368522.5888046,23418472.5842451,18154736.7148836,0,0,38947535.7774316,3064.75199526711
"58",58,1337,"Ghana","United States of America",9.375,"Oil Palm",5.4354319,-0.7152749,20747664.2884748,20423393.1654112,19378672.4387904,0,0,34579442.9769895,3067.32834526894
"59",59,1338,"Ghana","United Kingdom of Great Britain and Northern Ireland, Ghana",5,"Jatropha",7.946527,-1.023194,15434923.5651604,15019206.1052296,25242091.1457829,0,0,25724872.6086006,3052.11489645625
"60",60,1348,"Ghana","United States of America, Ghana",303,"Rice",6.5781373,0.4502368,20086377.0913577,20131986.1317374,20645897.6489882,0,0,33477293.2852589,3058.89933104591
"61",61,1363,"Kenya","Canada",19,"Jatropha",-2.2694764,40.1107088,24766493.8169197,24192117.9972048,19617567.3634648,0,0,41277488.4424755,3077.87545673409
"62",62,1383,"Kenya","Kenya",250,"Corn (Maize)",-1.5618499,40.1153755,32259024.508155,32255476.6565905,11434952.9707203,0,0,53765044.6052423,3078.81356109478
"63",63,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.16484,10521145.3001628,10500775.353171,29037068.6509499,0,0,17535241.2334359,3058.89933104591
"64",64,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-10.0807298,9152243.97492604,8989135.97217468,28877663.8506052,0,0,15253739.0247081,3058.89933104591
"65",65,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",6.673103,-11.0711758,10521145.3001628,10500775.353171,29037068.6509499,0,0,17535241.2334359,3058.89933104591
"66",66,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.16484,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"67",67,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-10.0807298,8356151.97512943,9071402.6694348,29579214.6891902,0,0,13926919.647715,3055.62346252958
"68",68,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.4952637,-11.0711758,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"69",69,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.16484,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"70",70,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-10.0807298,8356151.97512943,9071402.6694348,29579214.6891902,0,0,13926919.647715,3055.62346252958
"71",71,1388,"Liberia","Malaysia",555.5555555556,"Oil Palm",7.0467758,-11.0711758,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"72",72,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.16484,10521145.3001628,10500775.353171,29037068.6509499,0,0,17535241.2334359,3058.89933104591
"73",73,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-10.0807298,9152243.97492604,8989135.97217468,28877663.8506052,0,0,15253739.0247081,3058.89933104591
"74",74,1388,"Liberia","Malaysia",555.5555555556,"Rubber",6.673103,-11.0711758,10521145.3001628,10500775.353171,29037068.6509499,0,0,17535241.2334359,3058.89933104591
"75",75,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.16484,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"76",76,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-10.0807298,8356151.97512943,9071402.6694348,29579214.6891902,0,0,13926919.647715,3055.62346252958
"77",77,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.4952637,-11.0711758,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"78",78,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.16484,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"79",79,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-10.0807298,8356151.97512943,9071402.6694348,29579214.6891902,0,0,13926919.647715,3055.62346252958
"80",80,1388,"Liberia","Malaysia",555.5555555556,"Rubber",7.0467758,-11.0711758,14769665.7833933,14454812.9169507,26257315.2013539,0,0,24616109.3281547,3055.62346252958
"81",81,1393,"Liberia","India, United Kingdom of Great Britain and Northern Ireland, Malaysia",5600,"Oil Palm",6.2308452,-9.8124935,7196901.46367353,7147307.02578224,30687736.87905,0,0,11994835.4613123,3061.94225253517
"82",82,1395,"Liberia","United Kingdom of Great Britain and Northern Ireland",2000,"Oil Palm",5.49871,-8.6600586,6730271.89026791,5929138.76445487,31022027.3028827,0,0,11217119.9731256,3067.32834526894
"83",83,1414,"Madagascar","United Kingdom of Great Britain and Northern Ireland",55700,"Jatropha",-23.1485269,44.3992892,31699345.280227,31150037.8517007,11368073.0757824,0,0,52832245.5884319,2830.10682537804
"84",84,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Corn (Maize)",-16.1333333,46.7666667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"85",85,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Jatropha",-16.1333333,46.7666667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"86",86,1419,"Madagascar","United Kingdom of Great Britain and Northern Ireland",100,"Vegetables",-16.1333333,46.7666667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"87",87,1425,"Madagascar","Germany, Madagascar",420,"Jatropha",-21.3390868,46.516262,14620898.5398124,15121128.4915928,19613609.0998195,0,0,24368165.6931939,2870.81744255668
"88",88,1426,"Madagascar","Germany, Panama",75,"Oil Seeds",-16.3645202,45.9039689,25771653.1407894,25725132.9306377,19895741.2409893,0,0,42952755.8362917,2957.19377328419
"89",89,1426,"Madagascar","Germany, Panama",75,"Jatropha",-16.3645202,45.9039689,25771653.1407894,25725132.9306377,19895741.2409893,0,0,42952755.8362917,2957.19377328419
"90",90,1428,"Madagascar","India",1000,"Corn (Maize)",-22.6558058,46.3624686,21866023.4799187,21864151.0076753,14984072.4968948,0,0,36443372.4665311,2840.60974404819
"91",91,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,47.644329,19245423.9352593,19608676.4926543,22932985.3689115,0,0,32075708.3636933,2957.19377328419
"92",92,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.094431,46.5166667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"93",93,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,47.644329,16986723.8951418,16781054.0567132,22795683.4499933,0,0,28311206.4919031,2949.55939289061
"94",94,1430,"Madagascar","Norway",20.8333333333,"Accacia",-16.7333333,46.5166667,21746746.3908966,21859475.5840509,22449081.4170377,0,0,36244576.1179821,2949.55939289061
"95",95,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,47.644329,19245423.9352593,19608676.4926543,22932985.3689115,0,0,32075708.3636933,2957.19377328419
"96",96,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.094431,46.5166667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"97",97,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,47.644329,16986723.8951418,16781054.0567132,22795683.4499933,0,0,28311206.4919031,2949.55939289061
"98",98,1430,"Madagascar","Norway",20.8333333333,"Eucalyptus",-16.7333333,46.5166667,21746746.3908966,21859475.5840509,22449081.4170377,0,0,36244576.1179821,2949.55939289061
"99",99,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,47.644329,19245423.9352593,19608676.4926543,22932985.3689115,0,0,32075708.3636933,2957.19377328419
"100",100,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.094431,46.5166667,24185751.4891232,24195220.1405726,20647342.0724687,0,0,40309587.0184906,2957.19377328419
"101",101,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,47.644329,16986723.8951418,16781054.0567132,22795683.4499933,0,0,28311206.4919031,2949.55939289061
"102",102,1430,"Madagascar","Norway",20.8333333333,"Trees",-16.7333333,46.5166667,21746746.3908966,21859475.5840509,22449081.4170377,0,0,36244576.1179821,2949.55939289061
"103",103,1447,"Madagascar","Madagascar",4,"Sugar Cane",-16.3645202,45.9039689,25771653.1407894,25725132.9306377,19895741.2409893,0,0,42952755.8362917,2957.19377328419
"104",104,1454,"Madagascar","Italy",2000,"Jatropha",-22.4036111,46.1258333,22026649.0989267,22065128.5432913,15308347.6147645,0,0,36711081.2515281,2850.89633928846
"105",105,1524,"Mozambique","United Kingdom of Great Britain and Northern Ireland",50,"Jatropha",-13.3003699,35.23962,16529500.1868089,17414068.6097999,19244751.5985246,0,0,25021720.4830592,2998.25167309074
"106",106,1527,"Mozambique","United States of America",670,"Jatropha",-23.872959,35.34388,19865642.1695518,19766782.8902418,20056141.8962218,0,0,30071843.6037945,2819.38838311594
"107",107,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Eucalyptus",-13.875,35.4286111,18414619.0283026,19266065.0122838,18972406.0860724,0,0,27875340.7811779,2991.97662231611
"108",108,1545,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",1850,"Pine",-13.875,35.4286111,18414619.0283026,19266065.0122838,18972406.0860724,0,0,27875340.7811779,2991.97662231611
"109",109,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.9833333,11598699.446569,12156523.3450331,28557598.3966568,0,0,17557664.5475955,2949.55939289061
"110",110,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.688499,9941157.42420419,10942310.8650234,30926497.4891676,0,0,15048541.6660882,2949.55939289061
"111",111,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,36.7509735,11598699.446569,12156523.3450331,28557598.3966568,0,0,17557664.5475955,2949.55939289061
"112",112,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.85,37.3827234,13663100.2782807,14287241.5559779,27239499.6408134,0,0,20682674.4771758,2949.55939289061
"113",113,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.9833333,10776777.7596748,10825721.5739122,27486798.3062429,0,0,16313471.4269226,2964.60295192269
"114",114,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.688499,13623409.0923604,14194306.8662607,25607072.8415399,0,0,20622591.662314,2964.60295192269
"115",115,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,36.7509735,10776777.7596748,10825721.5739122,27486798.3062429,0,0,16313471.4269226,2964.60295192269
"116",116,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-15.63042,37.3827234,12028419.5912902,12183426.1293008,26775702.5334914,0,0,18208157.4245886,2964.60295192269
"117",117,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.9833333,10323084.4346863,11172922.9761849,28505243.428598,0,0,15626688.0100072,2957.19377328419
"118",118,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.688499,11695071.4535228,12125988.0482529,29201171.2608483,0,0,17703548.0834697,2957.19377328419
"119",119,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,36.7509735,10323084.4346863,11172922.9761849,28505243.428598,0,0,15626688.0100072,2957.19377328419
"120",120,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.4291224,37.3827234,12395110.9113929,12369222.8313818,27981846.8436587,0,0,18763241.0726218,2957.19377328419
"121",121,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.9833333,10323084.4346863,11172922.9761849,28505243.428598,0,0,15626688.0100072,2957.19377328419
"122",122,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.688499,11695071.4535228,12125988.0482529,29201171.2608483,0,0,17703548.0834697,2957.19377328419
"123",123,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,36.7509735,10323084.4346863,11172922.9761849,28505243.428598,0,0,15626688.0100072,2957.19377328419
"124",124,1546,"Mozambique","Sweden, United States of America, Mozambique",100,"Eucalyptus",-16.1677375,37.3827234,12395110.9113929,12369222.8313818,27981846.8436587,0,0,18763241.0726218,2957.19377328419
"125",125,1547,"Mozambique","Sweden, Norway, Netherlands, United States of America, Mozambique",3150,"Teak",-15.829214,36.6957216,10776777.7596748,10825721.5739122,27486798.3062429,0,0,16313471.4269226,2964.60295192269
"126",126,1548,"Mozambique","Italy",150,"Jatropha",-14.56477,40.6888689,25643526.8731802,25148432.5836696,19171724.9058632,0,0,38818183.4151681,2978.74346417686
"127",127,1554,"Mozambique","Italy",155,"Sun Flower",-23.873541,35.38826,19865642.1695518,19766782.8902418,20056141.8962218,0,0,30071843.6037945,2819.38838311594
"128",128,1554,"Mozambique","Italy",155,"Jatropha",-23.873541,35.38826,19865642.1695518,19766782.8902418,20056141.8962218,0,0,30071843.6037945,2819.38838311594
"129",129,1563,"Mozambique","Portugal",200,"Jatropha",-16.4291224,36.7509735,10323084.4346863,11172922.9761849,28505243.428598,0,0,15626688.0100072,2957.19377328419
"130",130,1570,"Mozambique","Norway",825,"Accacia",-15.1166667,39.2666667,18545920.36679,19196316.0550683,22165236.5612041,0,0,28074099.7542861,2971.78636456847
"131",131,1570,"Mozambique","Norway",825,"Eucalyptus",-15.1166667,39.2666667,18545920.36679,19196316.0550683,22165236.5612041,0,0,28074099.7542861,2971.78636456847
"132",132,1572,"Mozambique","Netherlands",266.6666666667,"Sun Flower",-15.4666667,36.9833333,14182076.8245097,14990165.4661261,23219995.805154,0,0,21468281.5564023,2971.78636456847
"133",133,1572,"Mozambique","Netherlands",266.6666666667,"Oil Seeds",-15.4666667,36.9833333,14182076.8245097,14990165.4661261,23219995.805154,0,0,21468281.5564023,2971.78636456847
"134",134,1572,"Mozambique","Netherlands",266.6666666667,"Soya Beans",-15.4666667,36.9833333,14182076.8245097,14990165.4661261,23219995.805154,0,0,21468281.5564023,2971.78636456847
"135",135,1577,"Mozambique","Portugal",1000,"Sun Flower",-19.816667,34.016667,17914277.5160681,18415999.9231672,22555257.5567318,0,0,27117941.4542673,2899.05762619057
"136",136,1577,"Mozambique","Portugal",1000,"Corn (Maize)",-19.816667,34.016667,17914277.5160681,18415999.9231672,22555257.5567318,0,0,27117941.4542673,2899.05762619057
"137",137,1577,"Mozambique","Portugal",1000,"Soya Beans",-19.816667,34.016667,17914277.5160681,18415999.9231672,22555257.5567318,0,0,27117941.4542673,2899.05762619057
"138",138,1586,"Mozambique","South Africa, Mozambique",5301.5,"Eucalyptus",-18.9344444,32.8755556,12621133.0177689,12396992.6545255,21671065.220267,0,0,18396527.3131944,2916.78173782892
"139",139,1586,"Mozambique","South Africa, Mozambique",5301.5,"Pine",-18.9344444,32.8755556,12621133.0177689,12396992.6545255,21671065.220267,0,0,18396527.3131944,2916.78173782892
"140",140,1652,"Namibia","United Arab Emirates, Namibia",7.5,"Grapes",-26.9451586142,17.9182183268,39328526.6286131,39412048.5277893,4352586.80476249,0,0,57325147.2149157,2750.59858513157
"141",141,1652,"Namibia","United Arab Emirates, Namibia",7.5,"Palms",-26.9451586142,17.9182183268,39328526.6286131,39412048.5277893,4352586.80476249,0,0,57325147.2149157,2750.59858513157
"142",142,1680,"Nigeria","Belgium",8000,"Rubber",4.8580767,6.9209135,8308801.91511762,8261442.53316538,21546962.7812786,0,0,15386670.2131808,3069.67110634164
"143",143,1680,"Nigeria","Belgium",8000,"Oil Palm",4.8580767,6.9209135,8308801.91511762,8261442.53316538,21546962.7812786,0,0,15386670.2131808,3069.67110634164
"144",144,1687,"Nigeria","Nigeria",7000,"Sorghum",7.6655813,5.3102505,14272331.1984523,14363948.6683758,22018000.4540318,0,0,26430241.9941678,3052.11489645625
"145",145,1691,"Nigeria","Nigeria",116.6666666667,"Corn (Maize)",8.9847995,4.5624426,20125059.1518302,19332297.863356,19999700.5991297,0,0,37268627.2330983,3044.40075810263
"146",146,1691,"Nigeria","Nigeria",116.6666666667,"Grains",8.9847995,4.5624426,20125059.1518302,19332297.863356,19999700.5991297,0,0,37268627.2330983,3044.40075810263
"147",147,1691,"Nigeria","Nigeria",116.6666666667,"Soya Beans",8.9847995,4.5624426,20125059.1518302,19332297.863356,19999700.5991297,0,0,37268627.2330983,3044.40075810263
"148",148,1745,"South Sudan","South Sudan",344,"Rice",8.770132,27.39286,24467397.7328952,24554036.0567156,14572951.2620678,0,0,58255712.2502211,3044.40075810263
"149",149,1755,"South Sudan","United Kingdom of Great Britain and Northern Ireland",1489,"Teak",4.633031,28.248631,19622199.9325873,19772663.2792719,25164368.9577653,0,0,46719521.1509126,3069.67110634164
"150",150,1761,"South Sudan","Canada",8,"Sorghum",5.1033333,31.5847222,18438288.4284845,17766900.3524029,17871055.4702989,0,0,43900687.6259862,3067.32834526894
"151",151,1761,"South Sudan","Canada",8,"Corn (Maize)",5.1033333,31.5847222,18438288.4284845,17766900.3524029,17871055.4702989,0,0,43900687.6259862,3067.32834526894
"152",152,1761,"South Sudan","Canada",8,"Wheat",5.1033333,31.5847222,18438288.4284845,17766900.3524029,17871055.4702989,0,0,43900687.6259862,3067.32834526894
"153",153,1772,"Senegal","Belgium",6,"Jatropha",16.5105628,-15.5034785,49797103.024259,49459113.4742964,7123686.40838601,0,0,82995171.7070984,2949.55939289061
